1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 1C0000002C2F6B21
Is Mission Active?  true
Mission Start:  Fri Jan 11 09:01:00 CST 2013
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  1145
Total Samples:  8481
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
4/29/13 6:01:00 PM,C,9
4/29/13 10:01:00 PM,C,9
4/30/13 2:01:00 AM,C,9.5
4/30/13 6:01:00 AM,C,9.5
4/30/13 10:01:00 AM,C,9.5
4/30/13 2:01:00 PM,C,9.5
4/30/13 6:01:00 PM,C,9.5
4/30/13 10:01:00 PM,C,9.5
5/1/13 2:01:00 AM,C,9.5
5/1/13 6:01:00 AM,C,9.5
5/1/13 10:01:00 AM,C,9.5
5/1/13 2:01:00 PM,C,9.5
5/1/13 6:01:00 PM,C,9.5
5/1/13 10:01:00 PM,C,9.5
5/2/13 2:01:00 AM,C,9.5
5/2/13 6:01:00 AM,C,9.5
5/2/13 10:01:00 AM,C,9.5
5/2/13 2:01:00 PM,C,9.5
5/2/13 6:01:00 PM,C,9.5
5/2/13 10:01:00 PM,C,9.5
5/3/13 2:01:00 AM,C,9.5
5/3/13 6:01:00 AM,C,9.5
5/3/13 10:01:00 AM,C,9.5
5/3/13 2:01:00 PM,C,9.5
5/3/13 6:01:00 PM,C,9.5
5/3/13 10:01:00 PM,C,9.5
5/4/13 2:01:00 AM,C,10
5/4/13 6:01:00 AM,C,10
5/4/13 10:01:00 AM,C,10
5/4/13 2:01:00 PM,C,10
5/4/13 6:01:00 PM,C,9.5
5/4/13 10:01:00 PM,C,9.5
5/5/13 2:01:00 AM,C,9.5
5/5/13 6:01:00 AM,C,9.5
5/5/13 10:01:00 AM,C,10
5/5/13 2:01:00 PM,C,9.5
5/5/13 6:01:00 PM,C,9.5
5/5/13 10:01:00 PM,C,9.5
5/6/13 2:01:00 AM,C,9.5
5/6/13 6:01:00 AM,C,9.5
5/6/13 10:01:00 AM,C,10
5/6/13 2:01:00 PM,C,10
5/6/13 6:01:00 PM,C,10
5/6/13 10:01:00 PM,C,10
5/7/13 2:01:00 AM,C,10
5/7/13 6:01:00 AM,C,10
5/7/13 10:01:00 AM,C,10
5/7/13 2:01:00 PM,C,10
5/7/13 6:01:00 PM,C,10
5/7/13 10:01:00 PM,C,10
5/8/13 2:01:00 AM,C,10
5/8/13 6:01:00 AM,C,10
5/8/13 10:01:00 AM,C,10
5/8/13 2:01:00 PM,C,10
5/8/13 6:01:00 PM,C,10
5/8/13 10:01:00 PM,C,10
5/9/13 2:01:00 AM,C,10
5/9/13 6:01:00 AM,C,10
5/9/13 10:01:00 AM,C,10
5/9/13 2:01:00 PM,C,10
5/9/13 6:01:00 PM,C,10.5
5/9/13 10:01:00 PM,C,10.5
5/10/13 2:01:00 AM,C,10.5
5/10/13 6:01:00 AM,C,10.5
5/10/13 10:01:00 AM,C,10.5
5/10/13 2:01:00 PM,C,10.5
5/10/13 6:01:00 PM,C,10.5
5/10/13 10:01:00 PM,C,10.5
5/11/13 2:01:00 AM,C,10.5
5/11/13 6:01:00 AM,C,10.5
5/11/13 10:01:00 AM,C,11
5/11/13 2:01:00 PM,C,11
5/11/13 6:01:00 PM,C,11
5/11/13 10:01:00 PM,C,11
5/12/13 2:01:00 AM,C,11
5/12/13 6:01:00 AM,C,11
5/12/13 10:01:00 AM,C,11
5/12/13 2:01:00 PM,C,11.5
5/12/13 6:01:00 PM,C,11.5
5/12/13 10:01:00 PM,C,11.5
5/13/13 2:01:00 AM,C,11.5
5/13/13 6:01:00 AM,C,11.5
5/13/13 10:01:00 AM,C,12
5/13/13 2:01:00 PM,C,12
5/13/13 6:01:00 PM,C,12
5/13/13 10:01:00 PM,C,12
5/14/13 2:01:00 AM,C,12
5/14/13 6:01:00 AM,C,12
5/14/13 10:01:00 AM,C,12.5
5/14/13 2:01:00 PM,C,12.5
5/14/13 6:01:00 PM,C,12.5
5/14/13 10:01:00 PM,C,12.5
5/15/13 2:01:00 AM,C,12.5
5/15/13 6:01:00 AM,C,12.5
5/15/13 10:01:00 AM,C,13
5/15/13 2:01:00 PM,C,13
5/15/13 6:01:00 PM,C,13.5
5/15/13 10:01:00 PM,C,13
5/16/13 2:01:00 AM,C,13.5
5/16/13 6:01:00 AM,C,13.5
5/16/13 10:01:00 AM,C,13.5
5/16/13 2:01:00 PM,C,14
5/16/13 6:01:00 PM,C,14
5/16/13 10:01:00 PM,C,14
5/17/13 2:01:00 AM,C,14.5
5/17/13 6:01:00 AM,C,14.5
5/17/13 10:01:00 AM,C,14.5
5/17/13 2:01:00 PM,C,15
5/17/13 6:01:00 PM,C,15
5/17/13 10:01:00 PM,C,15
5/18/13 2:01:00 AM,C,15.5
5/18/13 6:01:00 AM,C,15.5
5/18/13 10:01:00 AM,C,15.5
5/18/13 2:01:00 PM,C,16
5/18/13 6:01:00 PM,C,16
5/18/13 10:01:00 PM,C,16
5/19/13 2:01:00 AM,C,16
5/19/13 6:01:00 AM,C,16.5
5/19/13 10:01:00 AM,C,16.5
5/19/13 2:01:00 PM,C,17.5
5/19/13 6:01:00 PM,C,17.5
5/19/13 10:01:00 PM,C,18
5/20/13 2:01:00 AM,C,18
5/20/13 6:01:00 AM,C,19
5/20/13 10:01:00 AM,C,19
5/20/13 2:01:00 PM,C,19
5/20/13 6:01:00 PM,C,18.5
5/20/13 10:01:00 PM,C,19
5/21/13 2:01:00 AM,C,20
5/21/13 6:01:00 AM,C,19.5
5/21/13 10:01:00 AM,C,19
5/21/13 2:01:00 PM,C,18.5
5/21/13 6:01:00 PM,C,19
5/21/13 10:01:00 PM,C,19.5
5/22/13 2:01:00 AM,C,20
5/22/13 6:01:00 AM,C,19
5/22/13 10:01:00 AM,C,18.5
5/22/13 2:01:00 PM,C,18.5
5/22/13 6:01:00 PM,C,20
5/22/13 10:01:00 PM,C,21.5
5/23/13 2:01:00 AM,C,20.5
5/23/13 6:01:00 AM,C,18.5
5/23/13 10:01:00 AM,C,18
5/23/13 2:01:00 PM,C,19.5
5/23/13 6:01:00 PM,C,22.5
5/23/13 10:01:00 PM,C,22
5/24/13 2:01:00 AM,C,19.5
5/24/13 6:01:00 AM,C,17
5/24/13 10:01:00 AM,C,16
5/24/13 2:01:00 PM,C,21
5/24/13 6:01:00 PM,C,25
5/24/13 10:01:00 PM,C,22
5/25/13 2:01:00 AM,C,18
5/25/13 6:01:00 AM,C,15
5/25/13 10:01:00 AM,C,15.5
5/25/13 2:01:00 PM,C,23
5/25/13 6:01:00 PM,C,25
5/25/13 10:01:00 PM,C,22
5/26/13 2:01:00 AM,C,19.5
5/26/13 6:01:00 AM,C,17.5
5/26/13 10:01:00 AM,C,18
5/26/13 2:01:00 PM,C,27.5
5/26/13 6:01:00 PM,C,29.5
5/26/13 10:01:00 PM,C,25
5/27/13 2:01:00 AM,C,22
5/27/13 6:01:00 AM,C,20.5
5/27/13 10:01:00 AM,C,21
5/27/13 2:01:00 PM,C,28
5/27/13 6:01:00 PM,C,26
5/27/13 10:01:00 PM,C,22.5
5/28/13 2:01:00 AM,C,20.5
5/28/13 6:01:00 AM,C,19.5
5/28/13 10:01:00 AM,C,20
5/28/13 2:01:00 PM,C,24
5/28/13 6:01:00 PM,C,25.5
5/28/13 10:01:00 PM,C,22.5
5/29/13 2:01:00 AM,C,20
5/29/13 6:01:00 AM,C,19
5/29/13 10:01:00 AM,C,22.5
5/29/13 2:01:00 PM,C,31
5/29/13 6:01:00 PM,C,29.5
5/29/13 10:01:00 PM,C,23
5/30/13 2:01:00 AM,C,21
5/30/13 6:01:00 AM,C,20.5
5/30/13 10:01:00 AM,C,23.5
5/30/13 2:01:00 PM,C,29.5
5/30/13 6:01:00 PM,C,26.5
5/30/13 10:01:00 PM,C,21.5
5/31/13 2:01:00 AM,C,19.5
5/31/13 6:01:00 AM,C,19.5
5/31/13 10:01:00 AM,C,19.5
5/31/13 2:01:00 PM,C,20
5/31/13 6:01:00 PM,C,21.5
5/31/13 10:01:00 PM,C,22.5
6/1/13 2:01:00 AM,C,20.5
6/1/13 6:01:00 AM,C,20
6/1/13 10:01:00 AM,C,19.5
6/1/13 2:01:00 PM,C,19.5
6/1/13 6:01:00 PM,C,19.5
6/1/13 10:01:00 PM,C,19.5
6/2/13 2:01:00 AM,C,19.5
6/2/13 6:01:00 AM,C,19.5
6/2/13 10:01:00 AM,C,19.5
6/2/13 2:01:00 PM,C,19.5
6/2/13 6:01:00 PM,C,19
6/2/13 10:01:00 PM,C,19
6/3/13 2:01:00 AM,C,19
6/3/13 6:01:00 AM,C,19
6/3/13 10:01:00 AM,C,18.5
6/3/13 2:01:00 PM,C,18.5
6/3/13 6:01:00 PM,C,18.5
6/3/13 10:01:00 PM,C,18.5
6/4/13 2:01:00 AM,C,18.5
6/4/13 6:01:00 AM,C,18.5
6/4/13 10:01:00 AM,C,18.5
6/4/13 2:01:00 PM,C,18.5
6/4/13 6:01:00 PM,C,18.5
6/4/13 10:01:00 PM,C,18.5
6/5/13 2:01:00 AM,C,18.5
6/5/13 6:01:00 AM,C,18
6/5/13 10:01:00 AM,C,18.5
6/5/13 2:01:00 PM,C,18.5
6/5/13 6:01:00 PM,C,18
6/5/13 10:01:00 PM,C,18
6/6/13 2:01:00 AM,C,18
6/6/13 6:01:00 AM,C,18
6/6/13 10:01:00 AM,C,18
6/6/13 2:01:00 PM,C,18
6/6/13 6:01:00 PM,C,18
6/6/13 10:01:00 PM,C,18
6/7/13 2:01:00 AM,C,18
6/7/13 6:01:00 AM,C,18
6/7/13 10:01:00 AM,C,18.5
6/7/13 2:01:00 PM,C,18.5
6/7/13 6:01:00 PM,C,18.5
6/7/13 10:01:00 PM,C,18.5
6/8/13 2:01:00 AM,C,18
6/8/13 6:01:00 AM,C,18
6/8/13 10:01:00 AM,C,18.5
6/8/13 2:01:00 PM,C,18.5
6/8/13 6:01:00 PM,C,18.5
6/8/13 10:01:00 PM,C,18.5
6/9/13 2:01:00 AM,C,18.5
6/9/13 6:01:00 AM,C,18.5
6/9/13 10:01:00 AM,C,18.5
6/9/13 2:01:00 PM,C,18
6/9/13 6:01:00 PM,C,18
6/9/13 10:01:00 PM,C,18
6/10/13 2:01:00 AM,C,18
6/10/13 6:01:00 AM,C,18
6/10/13 10:01:00 AM,C,18
6/10/13 2:01:00 PM,C,18
6/10/13 6:01:00 PM,C,18
6/10/13 10:01:00 PM,C,18
6/11/13 2:01:00 AM,C,18
6/11/13 6:01:00 AM,C,18
6/11/13 10:01:00 AM,C,18
6/11/13 2:01:00 PM,C,18
6/11/13 6:01:00 PM,C,18
6/11/13 10:01:00 PM,C,18
6/12/13 2:01:00 AM,C,18
6/12/13 6:01:00 AM,C,18
6/12/13 10:01:00 AM,C,18
6/12/13 2:01:00 PM,C,18
6/12/13 6:01:00 PM,C,18
6/12/13 10:01:00 PM,C,18
6/13/13 2:01:00 AM,C,18
6/13/13 6:01:00 AM,C,18
6/13/13 10:01:00 AM,C,18
6/13/13 2:01:00 PM,C,18.5
6/13/13 6:01:00 PM,C,18.5
6/13/13 10:01:00 PM,C,18.5
6/14/13 2:01:00 AM,C,18.5
6/14/13 6:01:00 AM,C,18.5
6/14/13 10:01:00 AM,C,18.5
6/14/13 2:01:00 PM,C,18.5
6/14/13 6:01:00 PM,C,19
6/14/13 10:01:00 PM,C,19
6/15/13 2:01:00 AM,C,19
6/15/13 6:01:00 AM,C,19
6/15/13 10:01:00 AM,C,19
6/15/13 2:01:00 PM,C,19
6/15/13 6:01:00 PM,C,19.5
6/15/13 10:01:00 PM,C,19
6/16/13 2:01:00 AM,C,19.5
6/16/13 6:01:00 AM,C,19.5
6/16/13 10:01:00 AM,C,19.5
6/16/13 2:01:00 PM,C,19.5
6/16/13 6:01:00 PM,C,20
6/16/13 10:01:00 PM,C,20
6/17/13 2:01:00 AM,C,20
6/17/13 6:01:00 AM,C,20
6/17/13 10:01:00 AM,C,20
6/17/13 2:01:00 PM,C,20.5
6/17/13 6:01:00 PM,C,20.5
6/17/13 10:01:00 PM,C,20.5
6/18/13 2:01:00 AM,C,20.5
6/18/13 6:01:00 AM,C,20.5
6/18/13 10:01:00 AM,C,21
6/18/13 2:01:00 PM,C,21.5
6/18/13 6:01:00 PM,C,21.5
6/18/13 10:01:00 PM,C,21.5
6/19/13 2:01:00 AM,C,21.5
6/19/13 6:01:00 AM,C,21.5
6/19/13 10:01:00 AM,C,21.5
6/19/13 2:01:00 PM,C,22
6/19/13 6:01:00 PM,C,22
6/19/13 10:01:00 PM,C,22
6/20/13 2:01:00 AM,C,22
6/20/13 6:01:00 AM,C,22
6/20/13 10:01:00 AM,C,22
6/20/13 2:01:00 PM,C,22.5
6/20/13 6:01:00 PM,C,23
6/20/13 10:01:00 PM,C,22.5
6/21/13 2:01:00 AM,C,22.5
6/21/13 6:01:00 AM,C,22.5
6/21/13 10:01:00 AM,C,23
6/21/13 2:01:00 PM,C,24
6/21/13 6:01:00 PM,C,24
6/21/13 10:01:00 PM,C,24
6/22/13 2:01:00 AM,C,24
6/22/13 6:01:00 AM,C,24
6/22/13 10:01:00 AM,C,24.5
6/22/13 2:01:00 PM,C,25.5
6/22/13 6:01:00 PM,C,25.5
6/22/13 10:01:00 PM,C,25.5
6/23/13 2:01:00 AM,C,25
6/23/13 6:01:00 AM,C,25.5
6/23/13 10:01:00 AM,C,25.5
6/23/13 2:01:00 PM,C,26
6/23/13 6:01:00 PM,C,26
6/23/13 10:01:00 PM,C,26
6/24/13 2:01:00 AM,C,25.5
6/24/13 6:01:00 AM,C,25.5
6/24/13 10:01:00 AM,C,26
6/24/13 2:01:00 PM,C,26.5
6/24/13 6:01:00 PM,C,27
6/24/13 10:01:00 PM,C,27
6/25/13 2:01:00 AM,C,26.5
6/25/13 6:01:00 AM,C,26.5
6/25/13 10:01:00 AM,C,26.5
6/25/13 2:01:00 PM,C,27
6/25/13 6:01:00 PM,C,27.5
6/25/13 10:01:00 PM,C,27.5
6/26/13 2:01:00 AM,C,27.5
6/26/13 6:01:00 AM,C,26.5
6/26/13 10:01:00 AM,C,26.5
6/26/13 2:01:00 PM,C,27.5
6/26/13 6:01:00 PM,C,29
6/26/13 10:01:00 PM,C,29
6/27/13 2:01:00 AM,C,28.5
6/27/13 6:01:00 AM,C,28
6/27/13 10:01:00 AM,C,27.5
6/27/13 2:01:00 PM,C,29.5
6/27/13 6:01:00 PM,C,30.5
6/27/13 10:01:00 PM,C,30.5
6/28/13 2:01:00 AM,C,29.5
6/28/13 6:01:00 AM,C,23
6/28/13 10:01:00 AM,C,23
6/28/13 2:01:00 PM,C,22.5
6/28/13 6:01:00 PM,C,22.5
6/28/13 10:01:00 PM,C,22.5
6/29/13 2:01:00 AM,C,22.5
6/29/13 6:01:00 AM,C,23
6/29/13 10:01:00 AM,C,23
6/29/13 2:01:00 PM,C,23
6/29/13 6:01:00 PM,C,23
6/29/13 10:01:00 PM,C,23
6/30/13 2:01:00 AM,C,23
6/30/13 6:01:00 AM,C,23
6/30/13 10:01:00 AM,C,23
6/30/13 2:01:00 PM,C,23
6/30/13 6:01:00 PM,C,23
6/30/13 10:01:00 PM,C,23
7/1/13 2:01:00 AM,C,22.5
7/1/13 6:01:00 AM,C,22.5
7/1/13 10:01:00 AM,C,22
7/1/13 2:01:00 PM,C,22
7/1/13 6:01:00 PM,C,22.5
7/1/13 10:01:00 PM,C,22.5
7/2/13 2:01:00 AM,C,22.5
7/2/13 6:01:00 AM,C,22.5
7/2/13 10:01:00 AM,C,22
7/2/13 2:01:00 PM,C,22
7/2/13 6:01:00 PM,C,22
7/2/13 10:01:00 PM,C,22
7/3/13 2:01:00 AM,C,22
7/3/13 6:01:00 AM,C,22
7/3/13 10:01:00 AM,C,22
7/3/13 2:01:00 PM,C,22
7/3/13 6:01:00 PM,C,22
7/3/13 10:01:00 PM,C,22
7/4/13 2:01:00 AM,C,22
7/4/13 6:01:00 AM,C,22
7/4/13 10:01:00 AM,C,22
7/4/13 2:01:00 PM,C,22
7/4/13 6:01:00 PM,C,22.5
7/4/13 10:01:00 PM,C,22.5
7/5/13 2:01:00 AM,C,22
7/5/13 6:01:00 AM,C,22
7/5/13 10:01:00 AM,C,22.5
7/5/13 2:01:00 PM,C,22.5
7/5/13 6:01:00 PM,C,22.5
7/5/13 10:01:00 PM,C,22.5
7/6/13 2:01:00 AM,C,22.5
7/6/13 6:01:00 AM,C,22.5
7/6/13 10:01:00 AM,C,23
7/6/13 2:01:00 PM,C,23
7/6/13 6:01:00 PM,C,23.5
7/6/13 10:01:00 PM,C,23.5
7/7/13 2:01:00 AM,C,23
7/7/13 6:01:00 AM,C,23
7/7/13 10:01:00 AM,C,23.5
7/7/13 2:01:00 PM,C,24
7/7/13 6:01:00 PM,C,24
7/7/13 10:01:00 PM,C,24
7/8/13 2:01:00 AM,C,24
7/8/13 6:01:00 AM,C,23.5
7/8/13 10:01:00 AM,C,24
7/8/13 2:01:00 PM,C,24.5
7/8/13 6:01:00 PM,C,24.5
7/8/13 10:01:00 PM,C,24.5
7/9/13 2:01:00 AM,C,24.5
7/9/13 6:01:00 AM,C,24.5
7/9/13 10:01:00 AM,C,24.5
7/9/13 2:01:00 PM,C,25
7/9/13 6:01:00 PM,C,25.5
7/9/13 10:01:00 PM,C,25.5
7/10/13 2:01:00 AM,C,25
7/10/13 6:01:00 AM,C,25
7/10/13 10:01:00 AM,C,25
7/10/13 2:01:00 PM,C,25.5
7/10/13 6:01:00 PM,C,26
7/10/13 10:01:00 PM,C,26
7/11/13 2:01:00 AM,C,26
7/11/13 6:01:00 AM,C,26
7/11/13 10:01:00 AM,C,26
7/11/13 2:01:00 PM,C,27
7/11/13 6:01:00 PM,C,27.5
7/11/13 10:01:00 PM,C,27
7/12/13 2:01:00 AM,C,27
7/12/13 6:01:00 AM,C,26.5
7/12/13 10:01:00 AM,C,26
7/12/13 2:01:00 PM,C,26.5
7/12/13 6:01:00 PM,C,27
7/12/13 10:01:00 PM,C,27
7/13/13 2:01:00 AM,C,27
7/13/13 6:01:00 AM,C,26
7/13/13 10:01:00 AM,C,25.5
7/13/13 2:01:00 PM,C,26
7/13/13 6:01:00 PM,C,26.5
7/13/13 10:01:00 PM,C,26
7/14/13 2:01:00 AM,C,26
7/14/13 6:01:00 AM,C,25.5
7/14/13 10:01:00 AM,C,24.5
7/14/13 2:01:00 PM,C,25.5
7/14/13 6:01:00 PM,C,26.5
7/14/13 10:01:00 PM,C,26.5
7/15/13 2:01:00 AM,C,26
7/15/13 6:01:00 AM,C,26
7/15/13 10:01:00 AM,C,26
7/15/13 2:01:00 PM,C,27
7/15/13 6:01:00 PM,C,27
7/15/13 10:01:00 PM,C,27
7/16/13 2:01:00 AM,C,27
7/16/13 6:01:00 AM,C,26.5
7/16/13 10:01:00 AM,C,26.5
7/16/13 2:01:00 PM,C,27.5
7/16/13 6:01:00 PM,C,28
7/16/13 10:01:00 PM,C,28
7/17/13 2:01:00 AM,C,27.5
7/17/13 6:01:00 AM,C,27.5
7/17/13 10:01:00 AM,C,27.5
7/17/13 2:01:00 PM,C,28.5
7/17/13 6:01:00 PM,C,29.5
7/17/13 10:01:00 PM,C,29.5
7/18/13 2:01:00 AM,C,29.5
7/18/13 6:01:00 AM,C,29
7/18/13 10:01:00 AM,C,28
7/18/13 2:01:00 PM,C,29.5
7/18/13 6:01:00 PM,C,31
7/18/13 10:01:00 PM,C,30.5
7/19/13 2:01:00 AM,C,30.5
7/19/13 6:01:00 AM,C,29
7/19/13 10:01:00 AM,C,28.5
7/19/13 2:01:00 PM,C,30
7/19/13 6:01:00 PM,C,31.5
7/19/13 10:01:00 PM,C,31.5
7/20/13 2:01:00 AM,C,30
7/20/13 6:01:00 AM,C,28
7/20/13 10:01:00 AM,C,27.5
7/20/13 2:01:00 PM,C,30
7/20/13 6:01:00 PM,C,31.5
7/20/13 10:01:00 PM,C,30.5
7/21/13 2:01:00 AM,C,28.5
