1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: D60000002C391D21
Is Mission Active?  true
Mission Start:  Mon Jan 28 20:33:00 CST 2013
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  1049
Total Samples:  8065
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
6/7/13 9:33:00 PM,C,19.5
6/8/13 1:33:00 AM,C,17
6/8/13 5:33:00 AM,C,15
6/8/13 9:33:00 AM,C,15
6/8/13 1:33:00 PM,C,19
6/8/13 5:33:00 PM,C,20.5
6/8/13 9:33:00 PM,C,20.5
6/9/13 1:33:00 AM,C,19
6/9/13 5:33:00 AM,C,18
6/9/13 9:33:00 AM,C,18
6/9/13 1:33:00 PM,C,17.5
6/9/13 5:33:00 PM,C,18.5
6/9/13 9:33:00 PM,C,19
6/10/13 1:33:00 AM,C,18
6/10/13 5:33:00 AM,C,17
6/10/13 9:33:00 AM,C,16.5
6/10/13 1:33:00 PM,C,20
6/10/13 5:33:00 PM,C,21
6/10/13 9:33:00 PM,C,21.5
6/11/13 1:33:00 AM,C,20.5
6/11/13 5:33:00 AM,C,19
6/11/13 9:33:00 AM,C,19
6/11/13 1:33:00 PM,C,20.5
6/11/13 5:33:00 PM,C,22
6/11/13 9:33:00 PM,C,22.5
6/12/13 1:33:00 AM,C,22
6/12/13 5:33:00 AM,C,21
6/12/13 9:33:00 AM,C,21
6/12/13 1:33:00 PM,C,24
6/12/13 5:33:00 PM,C,25
6/12/13 9:33:00 PM,C,25
6/13/13 1:33:00 AM,C,24
6/13/13 5:33:00 AM,C,23
6/13/13 9:33:00 AM,C,21.5
6/13/13 1:33:00 PM,C,25
6/13/13 5:33:00 PM,C,26
6/13/13 9:33:00 PM,C,24
6/14/13 1:33:00 AM,C,21.5
6/14/13 5:33:00 AM,C,19.5
6/14/13 9:33:00 AM,C,19.5
6/14/13 1:33:00 PM,C,24.5
6/14/13 5:33:00 PM,C,26
6/14/13 9:33:00 PM,C,24
6/15/13 1:33:00 AM,C,21.5
6/15/13 5:33:00 AM,C,20
6/15/13 9:33:00 AM,C,20.5
6/15/13 1:33:00 PM,C,21
6/15/13 5:33:00 PM,C,22.5
6/15/13 9:33:00 PM,C,21.5
6/16/13 1:33:00 AM,C,21
6/16/13 5:33:00 AM,C,20
6/16/13 9:33:00 AM,C,20.5
6/16/13 1:33:00 PM,C,22.5
6/16/13 5:33:00 PM,C,25.5
6/16/13 9:33:00 PM,C,24
6/17/13 1:33:00 AM,C,22
6/17/13 5:33:00 AM,C,20.5
6/17/13 9:33:00 AM,C,20.5
6/17/13 1:33:00 PM,C,22
6/17/13 5:33:00 PM,C,23
6/17/13 9:33:00 PM,C,22
6/18/13 1:33:00 AM,C,20
6/18/13 5:33:00 AM,C,18
6/18/13 9:33:00 AM,C,18.5
6/18/13 1:33:00 PM,C,25
6/18/13 5:33:00 PM,C,24
6/18/13 9:33:00 PM,C,21
6/19/13 1:33:00 AM,C,19
6/19/13 5:33:00 AM,C,18
6/19/13 9:33:00 AM,C,18.5
6/19/13 1:33:00 PM,C,26
6/19/13 5:33:00 PM,C,26.5
6/19/13 9:33:00 PM,C,24
6/20/13 1:33:00 AM,C,21.5
6/20/13 5:33:00 AM,C,20
6/20/13 9:33:00 AM,C,20.5
6/20/13 1:33:00 PM,C,28
6/20/13 5:33:00 PM,C,27
6/20/13 9:33:00 PM,C,24.5
6/21/13 1:33:00 AM,C,22.5
6/21/13 5:33:00 AM,C,21.5
6/21/13 9:33:00 AM,C,22.5
6/21/13 1:33:00 PM,C,30
6/21/13 5:33:00 PM,C,28.5
6/21/13 9:33:00 PM,C,26
6/22/13 1:33:00 AM,C,24
6/22/13 5:33:00 AM,C,22.5
6/22/13 9:33:00 AM,C,23.5
6/22/13 1:33:00 PM,C,31
6/22/13 5:33:00 PM,C,27.5
6/22/13 9:33:00 PM,C,24
6/23/13 1:33:00 AM,C,22
6/23/13 5:33:00 AM,C,21
6/23/13 9:33:00 AM,C,22.5
6/23/13 1:33:00 PM,C,32
6/23/13 5:33:00 PM,C,28
6/23/13 9:33:00 PM,C,25
6/24/13 1:33:00 AM,C,23
6/24/13 5:33:00 AM,C,22
6/24/13 9:33:00 AM,C,23.5
6/24/13 1:33:00 PM,C,32.5
6/24/13 5:33:00 PM,C,28
6/24/13 9:33:00 PM,C,25.5
6/25/13 1:33:00 AM,C,23.5
6/25/13 5:33:00 AM,C,22.5
6/25/13 9:33:00 AM,C,24
6/25/13 1:33:00 PM,C,31
6/25/13 5:33:00 PM,C,27.5
6/25/13 9:33:00 PM,C,24.5
6/26/13 1:33:00 AM,C,23
6/26/13 5:33:00 AM,C,22.5
6/26/13 9:33:00 AM,C,24.5
6/26/13 1:33:00 PM,C,34
6/26/13 5:33:00 PM,C,29.5
6/26/13 9:33:00 PM,C,26
6/27/13 1:33:00 AM,C,23.5
6/27/13 5:33:00 AM,C,22
6/27/13 9:33:00 AM,C,26.5
6/27/13 1:33:00 PM,C,33.5
6/27/13 5:33:00 PM,C,28.5
6/27/13 9:33:00 PM,C,25.5
6/28/13 1:33:00 AM,C,23.5
6/28/13 5:33:00 AM,C,21.5
6/28/13 9:33:00 AM,C,21.5
6/28/13 1:33:00 PM,C,27.5
6/28/13 5:33:00 PM,C,28.5
6/28/13 9:33:00 PM,C,25.5
6/29/13 1:33:00 AM,C,22.5
6/29/13 5:33:00 AM,C,20.5
6/29/13 9:33:00 AM,C,20.5
6/29/13 1:33:00 PM,C,27
6/29/13 5:33:00 PM,C,27
6/29/13 9:33:00 PM,C,23.5
6/30/13 1:33:00 AM,C,21
6/30/13 5:33:00 AM,C,20
6/30/13 9:33:00 AM,C,20.5
6/30/13 1:33:00 PM,C,23.5
6/30/13 5:33:00 PM,C,24.5
6/30/13 9:33:00 PM,C,22.5
7/1/13 1:33:00 AM,C,20.5
7/1/13 5:33:00 AM,C,19
7/1/13 9:33:00 AM,C,19
7/1/13 1:33:00 PM,C,25
7/1/13 5:33:00 PM,C,25
7/1/13 9:33:00 PM,C,22
7/2/13 1:33:00 AM,C,19
7/2/13 5:33:00 AM,C,17
7/2/13 9:33:00 AM,C,17
7/2/13 1:33:00 PM,C,25.5
7/2/13 5:33:00 PM,C,25
7/2/13 9:33:00 PM,C,21
7/3/13 1:33:00 AM,C,18
7/3/13 5:33:00 AM,C,16.5
7/3/13 9:33:00 AM,C,17.5
7/3/13 1:33:00 PM,C,27
7/3/13 5:33:00 PM,C,26.5
7/3/13 9:33:00 PM,C,22
7/4/13 1:33:00 AM,C,19.5
7/4/13 5:33:00 AM,C,18
7/4/13 9:33:00 AM,C,19.5
7/4/13 1:33:00 PM,C,29
7/4/13 5:33:00 PM,C,27
7/4/13 9:33:00 PM,C,22.5
7/5/13 1:33:00 AM,C,20
7/5/13 5:33:00 AM,C,18.5
7/5/13 9:33:00 AM,C,20.5
7/5/13 1:33:00 PM,C,29.5
7/5/13 5:33:00 PM,C,25.5
7/5/13 9:33:00 PM,C,22
7/6/13 1:33:00 AM,C,20.5
7/6/13 5:33:00 AM,C,19.5
7/6/13 9:33:00 AM,C,21.5
7/6/13 1:33:00 PM,C,28.5
7/6/13 5:33:00 PM,C,27
7/6/13 9:33:00 PM,C,23
7/7/13 1:33:00 AM,C,21.5
7/7/13 5:33:00 AM,C,20
7/7/13 9:33:00 AM,C,22.5
7/7/13 1:33:00 PM,C,32.5
7/7/13 5:33:00 PM,C,28.5
7/7/13 9:33:00 PM,C,24.5
7/8/13 1:33:00 AM,C,22.5
7/8/13 5:33:00 AM,C,22.5
7/8/13 9:33:00 AM,C,25
7/8/13 1:33:00 PM,C,33
7/8/13 5:33:00 PM,C,29
7/8/13 9:33:00 PM,C,25
7/9/13 1:33:00 AM,C,22.5
7/9/13 5:33:00 AM,C,22
7/9/13 9:33:00 AM,C,25
7/9/13 1:33:00 PM,C,33
7/9/13 5:33:00 PM,C,29.5
7/9/13 9:33:00 PM,C,25.5
7/10/13 1:33:00 AM,C,24
7/10/13 5:33:00 AM,C,23
7/10/13 9:33:00 AM,C,23.5
7/10/13 1:33:00 PM,C,29
7/10/13 5:33:00 PM,C,28
7/10/13 9:33:00 PM,C,24.5
7/11/13 1:33:00 AM,C,22.5
7/11/13 5:33:00 AM,C,20.5
7/11/13 9:33:00 AM,C,22
7/11/13 1:33:00 PM,C,31
7/11/13 5:33:00 PM,C,27
7/11/13 9:33:00 PM,C,22.5
7/12/13 1:33:00 AM,C,19.5
7/12/13 5:33:00 AM,C,17.5
7/12/13 9:33:00 AM,C,20.5
7/12/13 1:33:00 PM,C,32
7/12/13 5:33:00 PM,C,26.5
7/12/13 9:33:00 PM,C,21.5
7/13/13 1:33:00 AM,C,18.5
7/13/13 5:33:00 AM,C,16.5
7/13/13 9:33:00 AM,C,20.5
7/13/13 1:33:00 PM,C,30
7/13/13 5:33:00 PM,C,25
7/13/13 9:33:00 PM,C,20.5
7/14/13 1:33:00 AM,C,18.5
7/14/13 5:33:00 AM,C,17.5
7/14/13 9:33:00 AM,C,21
7/14/13 1:33:00 PM,C,32
7/14/13 5:33:00 PM,C,26.5
7/14/13 9:33:00 PM,C,23
7/15/13 1:33:00 AM,C,21
7/15/13 5:33:00 AM,C,19.5
7/15/13 9:33:00 AM,C,24
7/15/13 1:33:00 PM,C,32.5
7/15/13 5:33:00 PM,C,27
7/15/13 9:33:00 PM,C,22.5
7/16/13 1:33:00 AM,C,22.5
7/16/13 5:33:00 AM,C,21.5
7/16/13 9:33:00 AM,C,23.5
7/16/13 1:33:00 PM,C,32.5
7/16/13 5:33:00 PM,C,28
7/16/13 9:33:00 PM,C,24.5
7/17/13 1:33:00 AM,C,23
7/17/13 5:33:00 AM,C,21.5
7/17/13 9:33:00 AM,C,24
7/17/13 1:33:00 PM,C,34
7/17/13 5:33:00 PM,C,28.5
7/17/13 9:33:00 PM,C,25
7/18/13 1:33:00 AM,C,23
7/18/13 5:33:00 AM,C,22
7/18/13 9:33:00 AM,C,24.5
7/18/13 1:33:00 PM,C,33.5
7/18/13 5:33:00 PM,C,29
7/18/13 9:33:00 PM,C,25
7/19/13 1:33:00 AM,C,23.5
7/19/13 5:33:00 AM,C,22.5
7/19/13 9:33:00 AM,C,25
7/19/13 1:33:00 PM,C,34.5
7/19/13 5:33:00 PM,C,27
7/19/13 9:33:00 PM,C,24.5
7/20/13 1:33:00 AM,C,22.5
7/20/13 5:33:00 AM,C,21.5
7/20/13 9:33:00 AM,C,24.5
7/20/13 1:33:00 PM,C,35
7/20/13 5:33:00 PM,C,26
7/20/13 9:33:00 PM,C,23.5
7/21/13 1:33:00 AM,C,22.5
7/21/13 5:33:00 AM,C,21.5
7/21/13 9:33:00 AM,C,24
7/21/13 1:33:00 PM,C,26.5
7/21/13 5:33:00 PM,C,25
7/21/13 9:33:00 PM,C,23
7/22/13 1:33:00 AM,C,21
7/22/13 5:33:00 AM,C,20.5
7/22/13 9:33:00 AM,C,24
7/22/13 1:33:00 PM,C,22.5
