1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: FD0000002C629221
Is Mission Active?  true
Mission Start:  Mon Jan 28 20:26:00 CST 2013
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  1055
Total Samples:  8071
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
7/14/13 5:26:00 PM,C,32
7/14/13 9:26:00 PM,C,29
7/15/13 1:26:00 AM,C,26
7/15/13 5:26:00 AM,C,24.5
7/15/13 9:26:00 AM,C,25
7/15/13 1:26:00 PM,C,31
7/15/13 5:26:00 PM,C,30
7/15/13 9:26:00 PM,C,27
7/16/13 1:26:00 AM,C,26
7/16/13 5:26:00 AM,C,24.5
7/16/13 9:26:00 AM,C,25
7/16/13 1:26:00 PM,C,30
7/16/13 5:26:00 PM,C,33.5
7/16/13 9:26:00 PM,C,30
7/17/13 1:26:00 AM,C,27.5
7/17/13 5:26:00 AM,C,26
7/17/13 9:26:00 AM,C,26
7/17/13 1:26:00 PM,C,30.5
7/17/13 5:26:00 PM,C,35
7/17/13 9:26:00 PM,C,31.5
7/18/13 1:26:00 AM,C,28.5
7/18/13 5:26:00 AM,C,26.5
7/18/13 9:26:00 AM,C,27
7/18/13 1:26:00 PM,C,31.5
7/18/13 5:26:00 PM,C,35
7/18/13 9:26:00 PM,C,31.5
7/19/13 1:26:00 AM,C,28.5
7/19/13 5:26:00 AM,C,27
7/19/13 9:26:00 AM,C,27
7/19/13 1:26:00 PM,C,33
7/19/13 5:26:00 PM,C,34
7/19/13 9:26:00 PM,C,30.5
7/20/13 1:26:00 AM,C,28
7/20/13 5:26:00 AM,C,26.5
7/20/13 9:26:00 AM,C,26.5
7/20/13 1:26:00 PM,C,34
7/20/13 5:26:00 PM,C,32
7/20/13 9:26:00 PM,C,29
7/21/13 1:26:00 AM,C,27.5
7/21/13 5:26:00 AM,C,26
7/21/13 9:26:00 AM,C,26
7/21/13 1:26:00 PM,C,27
7/21/13 5:26:00 PM,C,28
7/21/13 9:26:00 PM,C,27
7/22/13 1:26:00 AM,C,25.5
7/22/13 5:26:00 AM,C,24.5
7/22/13 9:26:00 AM,C,25.5
7/22/13 1:26:00 PM,C,30.5
7/22/13 5:26:00 PM,C,32
7/22/13 9:26:00 PM,C,28.5
7/23/13 1:26:00 AM,C,26.5
7/23/13 5:26:00 AM,C,24.5
7/23/13 9:26:00 AM,C,25
7/23/13 1:26:00 PM,C,24
